"title.text","rating","sentiment_score","has_information_giving","has_information_seeking","has_feature_request","has_bug_report","informative","wordCount","hasQuestionMark","hasExclamationMark","app_name","has_user_exp","informative_withseeking"
"Still needs work The biggest flaw is the toggle between flag and clear mine is not clear enough. When the toggle is in flag mode, the button is lightly outlined in blue - almost impossible to see in bright conditions due to iPad reflections. And barely discernible in ideal conditions.  The second big flaw is the screen to play a new game swishes through at lightening speed in a catch-me-if-you-can chase every 4-6 games.  Finally, the ads seem to get more and more distracting as time goes by. Increased motion flying around the field of vision making difficult to use the app for MY intended purpose - to play the game. It is particularly difficult when working at the lower edge of the puzzle, as the field of play can no longer be moved to a more comfortable visual distance from the more nauseating ads.  I understand the ads are how the developer gets paid, but at the point when the ads are so overwhelming that the player shuts the game off instead of continuing to play, everybody loses: player, developer, and sponsor.",2,2,1,0,1,1,1,186,0,0,"Minesweeper Reloaded",1,1
"AWESOME Reminds me of the original. Great screen manipulation capabilities and challenging levels. Its the best minesweeper app out there.",5,1,0,0,0,0,0,20,0,0,"Minesweeper Reloaded",0,0
"Fun game Really close to the classic!",4,1,0,0,0,0,0,7,0,1,"Minesweeper Reloaded",0,0
"Ads What are the symbols at the bottom when you first open the game?   An ad always pops up and hides the symbols.",2,2,1,1,0,0,1,25,1,0,"Minesweeper Reloaded",1,1
"Too many bombs This app makes too many mistakes with the touchscreen, when you want to flag a square it turns it over *blam* or it doesnt do anything , maybe because Im using it on iPad mini? When it does work, sometimes reverts to a finished game instead of advancing to a new one. And sometimes it works fine !",3,2,1,0,0,1,1,61,1,1,"Minesweeper Reloaded",1,1
"Nice Like it (:",5,1,0,0,0,0,0,4,0,0,"Minesweeper Reloaded",0,0
"Lacking New Update Its good but needs iphone5 upgrade",2,2,0,0,1,0,1,9,0,0,"Minesweeper Reloaded",0,1
"Very addicting Almost as good as the old school mine sweep game. Lots of fun and very addicting.",5,1,0,0,0,0,0,18,0,0,"Minesweeper Reloaded",0,0
"Minefield Updated version of an old favorite...keeps getting better.",5,1,0,0,0,0,0,9,0,0,"Minesweeper Reloaded",0,0
"Crummy Hard to see, hard to move around the game.",3,2,1,0,0,0,1,10,0,0,"Minesweeper Reloaded",1,1
"Not bad Almost as good as the original.",4,1,0,0,0,0,0,8,0,0,"Minesweeper Reloaded",0,0
"Minesweeper Love the game",4,1,0,0,0,0,0,4,0,0,"Minesweeper Reloaded",0,0
"OK THE SOUND IS LIKE THIS: VERY BOLD AND IN YOUR FACE!!!!!! Please, allow the sound to be adjusted.",3,2,0,0,1,1,1,19,0,1,"Minesweeper Reloaded",0,1
"Mine sweeper I get so mad,oh that must mean its that good.",4,1,0,0,0,0,0,12,0,0,"Minesweeper Reloaded",0,0
"Minesweeper! Very good implementation.",4,1,0,0,0,0,0,4,0,1,"Minesweeper Reloaded",0,0
"Good, but could be GREAT! This version of minesweeper is very close to the original.  The main difference is that you can hit a bomb on your first ""click"" or selection, which is not a part of the original.  If you change that portion of the game, you will have the updated WINNER version, hands down!",3,1,0,0,1,0,1,58,0,1,"Minesweeper Reloaded",0,1
"Great! Great!",5,1,0,0,0,0,0,2,0,1,"Minesweeper Reloaded",0,0
"Mine sweeper Nice game. Should have the 2 features: 1 running count of tiles opened2 allow the user to examine board situation after either failure or success.ThanksNo 2 is resolved and is excellentWe better have the running count of discovered mines.ThanksAgain. Please display the running total of discovered mines. ThanksStill Im playing with this. Please display the current number of discovered safe tiles. Also improve the startup after win or looseBye",3,1,0,0,1,0,1,71,0,0,"Minesweeper Reloaded",0,1
"Minesweep Works like the one in windows",5,1,0,0,0,0,0,7,0,0,"Minesweeper Reloaded",0,0
"Excellent I have always enjoyed mine sweeper so having it on the iPad makes it that much better.",4,1,0,0,0,0,0,18,0,0,"Minesweeper Reloaded",0,0
"Mine sweeper Nice game. Should have the 2 features: 1 running count of tiles opened2 allow the user to examine board situation after either failure or success.ThanksNo 2 is resolved and is excellentWe better have the running count of discovered mines.ThanksAgain. Please display the running total of discovered mines. Thanks",3,1,0,0,1,0,1,50,0,0,"Minesweeper Reloaded",0,1
"Great game Great!!! Much needed classic game that is well done",5,1,0,0,0,0,0,11,0,1,"Minesweeper Reloaded",0,0
"Addicting Enough said.",5,1,0,0,0,0,0,3,0,0,"Minesweeper Reloaded",0,0
"Glitchy app Played this game once, then it froze me out. Has done this over and over. Does free have to mean poor performance?",1,2,1,0,0,1,1,24,1,0,"Minesweeper Reloaded",1,1
"Mine sweeper Nice game. Should have the 2 features: 1 running count of tiles opened2 allow the user to examine board situation after either failure or success.ThanksNo 2 is resolved and is excellentWe better have the running count of discovered mines.Thanks",3,1,0,0,1,0,1,41,0,0,"Minesweeper Reloaded",0,1
"Minesweeper Too hard to flag & clear",1,2,0,0,0,0,0,7,0,0,"Minesweeper Reloaded",0,0
"Nice to look at but thats all Its too loud. And the menu should pop up after a game.",2,2,1,0,0,0,1,19,0,0,"Minesweeper Reloaded",1,1
"Really annoyed by latest update Game plays exactly like the original. Ever since this last update though I have been annoyed by the new process of starting a new game. In the old version it would automatically bring up the menu for restarting after you lost or won now you have to hit the pause button before the menu pops up. This can bee very annoying especially when you hit a streak where the first thing that you tap on is a bomb thus losing that round. Oh and that streak continues for about 10 rounds. Especially when playing on the Hard setting. Please change it back to the way it was. It wasnt broken so whyd you guys try to fix it? You broke it in the process.",3,2,1,0,1,1,1,129,1,0,"Minesweeper Reloaded",1,1
"Yahoo, old addiction is back in a modern version. Can it be any better Amazing addiction",5,1,0,0,0,0,0,16,0,0,"Minesweeper Reloaded",0,0
"Good Good classic",5,0,0,0,0,0,0,3,0,0,"Minesweeper Reloaded",0,0
"A classic! Solid execution of a classic game.",5,1,0,0,0,0,0,8,0,1,"Minesweeper Reloaded",0,0
"I dont like it Needs an easier way to re-start the game and I cant understand way the board is so big when I start the game?! It drove me crazy!",1,2,1,0,1,0,1,31,1,1,"Minesweeper Reloaded",1,1
"Mine sweeper Nice game. Should have the 2 features: 1 running count of tiles opened2 allow the user to examine board situation after either failure or success.Thanks",3,1,0,0,1,0,1,27,0,0,"Minesweeper Reloaded",0,1
"Works Would like it to pause before clearing the screen. Much like the original game.",4,1,0,0,1,0,1,15,0,0,"Minesweeper Reloaded",0,1
"Exactly like the computer Its perfect.",5,1,0,0,0,0,0,6,0,0,"Minesweeper Reloaded",0,0
"Not a good beginning Downloaded the game, and the first time I tried to play it and it blanked out and froze. And after closing the app and going back to the main screen of my pad, the game wont even load now.",1,2,0,0,0,1,1,43,0,0,"Minesweeper Reloaded",0,1
"User Downloads but goes blank once selected.  Doesnt work!",1,2,0,0,0,1,1,10,0,1,"Minesweeper Reloaded",0,1
"Great Yes it can use improvements, but I really like it - and it is free.",4,1,0,0,0,0,0,16,0,0,"Minesweeper Reloaded",0,0
"Good but could be better Losing a game causes a large panel to cover the board up preventing you from learning from your mistakes.",2,2,1,0,0,0,1,24,0,0,"Minesweeper Reloaded",1,1
"Dosent work on ipad Dosent work,Cant give it a zero star- rating app wont lrt me",1,2,0,0,0,1,1,16,0,0,"Minesweeper Reloaded",0,1
"Just ok Need easier way to switch from flag to clear.",3,2,0,0,1,0,1,11,0,0,"Minesweeper Reloaded",0,1
"Dont work Wont start,",1,2,0,0,0,1,1,4,0,0,"Minesweeper Reloaded",0,1
"Doesnt work on iPad Loads but goes blank as soon as level is picked.",1,2,0,0,0,1,1,14,0,0,"Minesweeper Reloaded",0,1
"Hammer Hammer Einfacher can not be exchanged pictures. Great App.   picturex.Client.Android",5,1,0,0,0,0,0,13,0,0,"Picturex_All",0,0
"Super Super Mega practical and intuitive. Only too empfehlen   picturex.Client.Android",5,1,0,0,0,0,0,12,0,0,"Picturex_All",0,0
"Echt super Echt super  exchange Geile App lighter images does not go up on a couple of small bucks is all super now it just need more people used! Well folks SHARING THIS APP !!!!! :D   picturex.Client.Android",5,1,0,0,0,0,0,40,0,1,"Picturex_All",0,0
" Super App   picturex.Client.Android",5,1,0,0,0,0,0,6,0,0,"Picturex_All",0,0
"Super Super ""Einfache Operation  clear Oberflache""  picturex.Client.Android",5,1,0,0,0,0,0,9,0,0,"Picturex_All",0,0
"Top App Simple app to exchange images with enhanced quality with friends ! Top App Simple app to exchange images with enhanced quality with friends !    picturex.Client.Android",5,1,1,0,0,0,1,30,0,1,"Picturex_All",1,1
" Top! Super part! Its simple operation surprised. The Chat tool is just to follow the event cool  2014-07-29T11:. 28: 05Z  1406633285302 picturex.Client.Android",5,1,0,0,0,0,0,25,0,1,"Picturex_All",0,0
"Super! Super! ""great App to easily  safely and in good quality images with friendsauszutauschen.""  picturex.Client.Android",5,1,1,0,0,0,1,17,0,1,"Picturex_All",1,1
"Super Super "" Quick and easy operation  great surface""  picturex.Client.Android",5,1,1,0,0,0,1,12,0,0,"Picturex_All",1,1
"Great App Great App  Full Resolution Exchange. Great privacy.   picturex.Client.Android",5,1,1,0,0,0,1,13,0,0,"Picturex_All",1,1
"Perfect for sharing pictures during vacation Perfect for sharing pictures during vacation  Must have!   picturex.Client.Android",5,1,0,0,0,0,0,18,0,1,"Picturex_All",0,0
"Super Super ""Einfache and fast service  great Oberflache""  picturex.Client.Android",5,1,0,0,0,0,0,11,0,0,"Picturex_All",0,0
"Must have app !! Must have app !!  Easy can not be exchanged pictures. Great App.   picturex.Client.Android",5,1,0,0,0,0,0,20,0,1,"Picturex_All",0,0
"?? ????? No More Waiting of lazy friends photos .... ðŸ˜† ... awesome! Realtime upload is fun to watch and free to use any of my camera apps! LIKE LIKE LIKE",0,1,0,0,0,0,0,31,1,1,"Picturex_All",0,0
"?? ????? Nice job",0,1,0,0,0,0,0,4,1,0,"Picturex_All",0,0
"?? ????? Nice.",0,1,0,0,0,0,0,3,1,0,"Picturex_All",0,0
"?? ????? Good",0,1,0,0,0,0,0,3,1,0,"Picturex_All",0,0
"?? ????? I love this app",0,1,0,0,0,0,0,6,1,0,"Picturex_All",0,0
"?? ????? Top App.Besonders class I find that it works on different operating systems. I addition to the Lumia another Android phablet because Im totally happy with this app. Got I did not quite know why I credit for removing the watermark and the increased download had Redeem Quality Windows and not Android. Highly recommended. Thanks.",0,1,0,1,0,0,0,56,1,0,"Picturex_All",0,1
"?? ????? Top",0,1,0,0,0,0,0,3,1,0,"Picturex_All",0,0
"?? ????? Lovely",0,1,0,0,0,0,0,3,1,0,"Picturex_All",0,0
"?? ????? Rather quick and helpful answer Actually That solves the problem from dev, awesome!",0,1,0,0,0,0,0,15,1,1,"Picturex_All",0,0
"?? ????? Rather quick and helpful answer Actually That solves the problem from dev, awesome!",0,1,0,0,0,0,0,15,1,1,"Picturex_All",0,0
"?? ????? Apps is unstable keeps hanging or crashing",0,2,0,0,0,1,1,9,1,0,"Picturex_All",0,1
"?? ????? Great app, but add Russian language, please!",0,1,0,0,1,0,1,9,1,1,"Picturex_All",0,1
"?? ????? Not openingðŸ˜¢",0,2,0,0,0,1,1,4,1,0,"Picturex_All",0,1
"?? ????? Not yet Obtained the free creditsðŸ‘ŽðŸ‘ŽðŸ‘Ž",0,2,0,0,0,0,0,8,1,0,"Picturex_All",0,0
"?? ????? So it ... Wait. It takes photos and posts them temporarily to the internet for Exchange and then automatically deletes the evidence? Sounds like a ********* social network. IDGI.",0,2,1,0,0,0,1,31,1,0,"Picturex_All",1,1
"?? ????? Toll! Finally, a app to share photos in full quality!",0,1,0,0,0,0,0,12,1,1,"Picturex_All",0,0
"?? ????? Perfect, Ive been waiting",0,1,0,0,0,0,0,6,1,0,"Picturex_All",0,0
"?? ????? The app is absolutely OK. What Im really missing: (Auto) Rotation of the photos!",0,1,0,0,1,0,1,16,1,1,"Picturex_All",0,1
"?? ????? Good app. Easy to use",0,1,0,0,0,0,0,7,1,0,"Picturex_All",0,0
"?? ????? Ingeniously simple fast safe",0,1,0,0,0,0,0,6,1,0,"Picturex_All",0,0
"?? ????? Very cool app",0,1,0,0,0,0,0,5,1,0,"Picturex_All",0,0
"?? ????? Super, great fun!",0,1,0,0,0,0,0,5,1,1,"Picturex_All",0,0
"?? ????? Super App. Very convenient",0,1,0,0,0,0,0,6,1,0,"Picturex_All",0,0
"?? ????? Nice app, easy to share pics in full resolution!",0,1,1,0,0,0,1,11,1,1,"Picturex_All",1,1
"?? ????? The easiest way to exchange pictures !!! Very great app !!! Thanks a lot !!!",0,1,0,0,0,0,0,17,1,1,"Picturex_All",0,0
"?? ????? Perfect!",0,1,0,0,0,0,0,3,1,1,"Picturex_All",0,0
"?? ????? Very very great app! Thank you so much!",0,1,0,0,0,0,0,10,1,1,"Picturex_All",0,0
"?? ????? Lovely",0,1,0,0,0,0,0,3,1,0,"Picturex_All",0,0
"?? ????? Brilliant app. What long overdue. The simple sharing of images and the automatic detection of new images is great and super helpful Implemented ðŸ‘",0,1,1,0,0,0,1,26,1,0,"Picturex_All",1,1
"?? ????? Super ðŸ‘.",0,1,0,0,0,0,0,4,1,0,"Picturex_All",0,0
"?? ????? Awesome ðŸ™†",0,1,0,0,0,0,0,4,1,0,"Picturex_All",0,0
"?? ????? Super App! ðŸ‘",0,1,0,0,0,0,0,5,1,1,"Picturex_All",0,0
"?? ????? Promising and easy to use. But images can only be viewed via app - so will only work via phone and not via website. This restricts the use.",0,1,0,0,1,0,1,30,1,0,"Picturex_All",0,1
"?? ????? Super App",0,1,0,0,0,0,0,4,1,0,"Picturex_All",0,0
"?? ????? Great app, good implementation !! ðŸ‘",0,1,0,0,0,0,0,8,1,1,"Picturex_All",0,0
"?? ????? Super App! Easy, fast and secure exchange pictures! A ""must have app""",0,1,1,0,0,0,1,14,1,1,"Picturex_All",1,1
"?? ????? Easy to use",0,1,0,0,0,0,0,5,1,0,"Picturex_All",0,0
"?? ????? Simple Exchange of My Pictures. Long waited for",0,1,0,0,0,0,0,10,1,0,"Picturex_All",0,0
"?? ????? Great",0,1,0,0,0,0,0,3,1,0,"Picturex_All",0,0
"?? ????? Keep getting an error did it can not connect (after I logged in with Facebook for the first time) and I can hit as many times as I reload want but nothing happens. Nokia Lumia 820",0,2,1,0,0,1,1,38,1,0,"Picturex_All",1,1
"?? ????? Works great! Perfect way to exchange pictures with friends!",0,1,0,0,0,0,0,11,1,1,"Picturex_All",0,0
"?? ????? Excelente",0,1,0,0,0,0,0,3,1,0,"Picturex_All",0,0
"?? ????? Picturex is a fantastic service and application. The interface is well thought out and easy to navigate and the concept is fresh and innovative. Accessing shared event and content albums through a URL is seamless even for Those Who Do not Have the app installed yet. The developer has been very responsive and eager to improve They are services. For now, this is a Windows Phone and web exclusive But They are working on native apps for iOS and Android as well. If youre planning to event like a wedding or family reunion, this is a no brainer. All of your guests will be able to Easily upload photos to a single shared location through this app or through the web. Normally, I am not one for social apps and services but this is one exception. I simply can not say enough about the service and the potential it has to become much bigger. They have put alot of love into this and it shows. If youre still reading this, stop right now and download it!",0,1,1,0,0,0,1,178,1,1,"Picturex_All",1,1
"?? ????? A wonderful app that knows how to convince. Privacy protection policies to replace an innovative way images and that too without compromising on image quality.",0,1,1,0,0,0,1,27,1,0,"Picturex_All",1,1
"?? ????? Great space to share screen captures and ideas with fellow WinPhans!",0,1,0,0,0,0,0,13,1,1,"Picturex_All",0,0
"?? ????? OK",0,1,0,0,0,0,0,3,1,0,"Picturex_All",0,0
"?? ????? Its good ......",0,1,0,0,0,0,0,5,1,0,"Picturex_All",0,0
"?? ????? Very interesting app!",0,1,0,0,0,0,0,5,1,1,"Picturex_All",0,0
"?? ????? I still need a valid reason to use it. Though, good app. Just hope more people use it.",0,1,0,0,0,0,0,20,1,0,"Picturex_All",0,0
"?? ????? Great app, I really love it. The 7 days I get for free with unlimited PicEx is more than enough to exchange mx pictures! Its not meant as a backup service but to exchange my pictures with others! Good job and frequent updates! ðŸ‘",0,1,1,0,0,0,1,46,1,1,"Picturex_All",1,1
"?? ????? Super idea, perfectly executed!",0,1,0,0,0,0,0,6,1,1,"Picturex_All",0,0
"?? ????? Great thing of sharing photos with friends.",0,1,0,0,0,0,0,9,1,0,"Picturex_All",0,0
"?? ????? Great app, highly emofehlen !!!",0,1,0,0,0,0,0,7,1,1,"Picturex_All",0,0
"?? ????? Very great and intuitive app. Great idea. Loads of potential. The support is very nice. I sent my suggestions to info@picturex.ch and theywill implement my idea ðŸ˜Š.",0,1,0,0,0,0,0,29,1,0,"Picturex_All",0,0
"?? ????? Stupid app cnt even exit !!!",0,2,0,0,0,1,1,8,1,1,"Picturex_All",0,1
"?? ????? Have long been waiting for an app where I can just share a lot of photos and a few steps! Class thing and so makes taking (even) more fun !! PERFECT !!",0,1,0,0,0,0,0,34,1,1,"Picturex_All",0,0
"?? ????? Best app to exchange pictures in a very easy way - Exchange and forget as it will be deleted from the Internet automatically! No disturbing add advertisements and no worries about my personal datas!",0,1,1,0,0,0,1,36,1,1,"Picturex_All",1,1
"?? ????? Boring too complicated not so user friendly",0,2,0,0,0,0,0,9,1,0,"Picturex_All",0,0
