title.text,rating,has_information_giving,has_feature_request,has_bug_report,informative,wordCount,hasQuestionMark,hasExclamationMark,has_user_exp
"NA Disapointed	Developer pls optimize it for galaxy grand duo., and hope in modern combat 5 its comopatible with this grand duo too., not all can buy  high n phones all the time. Im really a fan of Modern Combat. Pls update and optimize it and il giv 5 star",4,0,0,1,1,50,0,0,0
"NA No good.	It will let me make them but I can't share them to anything like Instagram!! :(( please fix this soon.",1,0,0,1,1,22,0,1,0
"Evernote Overall good maneuverability Love the connectivity I hate how hard iris to put different notes into different notebooks, though!",4,0,0,1,1,20,0,1,0
NA How about an English version?,3,0,0,1,1,6,1,0,0
Total Disappointment Major sync failure! You put documents at work and go home and sync again only to find none of them are there Other times when they are actually synced you can't open them! I'm deleting it,1,0,0,1,1,38,0,1,0
" NO	Fix the comments!",2,0,0,1,1,4,0,1,0
"App taking to much memory Does anyone else have their Dropbox app, not the site, increasing in memory even without any favorite files??? Have to erase app once every 2 weeks!!!",3,0,0,1,1,31,1,1,0
Not so useful any more With the latest update you can no longer download ePub files to iBooks The option to download is grayed out Looks like I will be moving over to google docs or something else,1,0,0,1,1,38,0,0,0
" great way to save favourite things	love it but constant emails irritating",4,0,0,1,1,12,0,0,0
"New update problem Every time I log on to my TripAdvisor account through Facebook on my iPod Touch, it crashes I am only able to sign in through my Facebook, but it won't let me in This glitch needs to be fixed",2,0,0,1,1,42,0,0,0
"NA Good	Its good but can u get me a layout of 11 pictutes coz we have a grup of 11 members and we need to use it as the icon can u add the same as soon as possible",4,0,0,1,1,39,0,0,0
"Scanner It's great when it works, the app disconnects frequently.",2,0,0,1,1,10,0,0,0
"Please patch for future updates In a previous version, if the user was looking at pictures and suspended the app it would leave it right where they were upon restarting the app Now the app completely refreshes at start up, which gets annoying sometimes Also its more cumbersome to swipe through images since it's only responsive on the top half of the screen instead of the whole screen",3,0,0,1,1,68,0,0,0
 Fix some prblms,5,0,0,1,1,4,0,0,0
" Full stars if completely downloaded	Not downloading properly although full netwrk excess",2,0,0,1,1,12,0,0,0
Crashes when I select INFO? This is a very beautiful app and worthy of ever cent. The only thing is my app crashes every time I try to select for info for a planet. Maybe it is because the brand new iOS 4. NEEDS AN UPDATE!!!,4,0,0,1,1,46,1,1,0
"Worst app I've seen for a major site This app is horrible in my experience Takes forever to load, and search and filter options either partially or entirely fail I've gone back to using the TripAdvisor website through my browser",2,0,0,1,1,40,0,0,0
Hotels in NC Not showing or even suggesting located areas,2,0,0,1,1,10,0,0,0
"Crashes with bad connection Crashes if my connection is spotty, completely useless",2,0,0,1,1,12,0,0,0
" Fare	Still having problems, I got foreclosed on like 20 times last night and still aren't able to change my password or access my boards, it's as if my Pinterest has been compromised!)- please fix this issue so that I can get back into enjoying my Pinning Thx Pinterest!",2,0,0,1,1,49,0,1,0
"Great app for finding local gems We really enjoy this app while traveling When you're on the road and you're ready to stop to eat, this is a great app to find a good place We have found some really good places to eat that we would not have known about Having a map to get you there also helps 

One small issue I have is that when you ask what's near you, or when you use a filter, not everything shows up  An example is that I was trying to find info on a brew pub near our motel  It didn't show up on the map and when I asked for pubs near my current location it didn't show up in the search  But, when I searched by name, there was the pub and reviews",5,0,0,1,1,139,0,0,0
Problems Viewing PDF on iPad I updated the dropbox app on my iPad and can't view any of my PDF files Viewing wasn't a problem before the update Help?,5,0,0,1,1,29,1,0,0
"Please Help Hi Fox, would you help me out with my Fox News app, It's as ""frozen"" as ice. I can not even write to you except through this review. This is the 1st. time it's happened with Fox for me so I'm leaving 4 stars ;) TY in advance !! I'm on an iPod 4 with wifi.",4,0,0,1,1,58,0,1,0
"Update 70 Since the new update Dropbox freezes and blanks when viewing files, never did it before with the old os
Really annoying to what was a good product
Hope the powers that are responsible read this and provide a much needed fix",2,0,0,1,1,41,0,0,0
Crashes I just bought this last night. I tried it this morning before showing my daughter and it crashes 3 seconds after I try and open it. I unfortunately didn't read the reviews before I bought this as it sounds like this is happening to everyone. I want my money back.,1,0,0,1,1,51,0,0,0
" Ok app	It is not updating since long I have been trying very much But it has gud to connect wid ur frnds",3,0,0,1,1,23,0,0,0
Very Nice Indeed! The only issue I had was one of the supplied sources crashing the program. But there are many places to find the songs. Awesome app!,5,0,0,1,1,28,0,1,0
"NA Wish someone warned me before . . .	. . . no spell check for Android , not even the paid version.",3,0,0,1,1,22,0,0,0
"DO NOT BUY I bought this app, and the entire workout set for $60. The app did not work correctly so I deleted it and re-installed it. Now it wants me to pay another $60 to re-download the workouts.  I have contacted the manufacturer twice and have not responded to my emails.",1,0,0,1,1,53,0,0,0
"Froze on &quotinstalling&quot UPDATE 22113 New Update
Same problem

Installed update and froze up I can access through the 'open' option on dropbox App Store page but not through dropbox icon on phone page I deleted and reinstalled - same thing I'm operating on the latest IOS for iPhone 4 Please fix",1,0,0,1,1,50,0,0,0
" Very good	Fav app  Only bad thing is all the fakes Not good",5,0,0,1,1,14,0,0,0
"Keeps crashing Fix it!  How many times do I have to send you the crash report before you fix the app? 

Until its fixed, I dislike this app",1,0,0,1,1,29,1,1,0
"Guys? Seriously? I keep trying to get to one of my files, but the app keeps crashing for some reason Please fix this

Other than that, you're doing an average job!",5,0,0,1,1,30,1,1,0
" Wtf	I was happily pinning away when I got a msg telling I'd reached my pin limit Wtf?  Look, if we are going to have limits of what I can pin, then I am going to delete this app and my account That's just stupid Plz fix I love Pinterest but if I can't get the same quality of service I've been used towellwhat's the point",1,0,0,1,1,67,1,0,0
" I dislike the update on the news feed, I don't want to see in which boards my pins are being pinned to I prefer the old feed",5,0,0,1,1,28,0,0,0
" Nice app	Does evrythng gud except tht red eye optn doesnt fnctn properly",4,0,0,1,1,13,0,0,0
Bad app Charges made without any request and no approval,1,0,0,1,1,10,0,0,0
"Unfortunate The service is great, but the app fails Pressing 'Upload Here' freezes the app and crashes it on the next open",1,0,0,1,1,22,0,0,0
Doesn't work after recent update This app was amazing until the most recent update. It says I'm in offline mode even though I'm connected to wifi and all other apps and Internet on my iPhone are working. I can't access anything on the app and there does not appear to be a fix.,1,0,0,1,1,53,0,0,0
Crash and will not open FIX Just un install and reinstall Works Awesome now Love this app probably best ever!,5,0,0,1,1,20,0,1,0
Please Fix! I've had this app for a month and everyday I try to use it and it freezes upon 1st touch. So sad... Want it to work so bad... Can't bring myself to delete it!,1,0,0,1,1,36,0,1,0
Dropbox gas stopped syncing to my iphone Sometime in the last month Dropbox stopped syncing The most recent files on my phone are all 1 month old yet there are many more current files that I have loaded in Dropbox desktop folder for syncing Help!,1,0,0,1,1,45,0,1,0
Can't Use on old iPads Why did you drop support for earlier IOSs? Does Apple make you?,1,0,0,1,1,17,1,0,0
"NA Needs a little improvement	Overall the app is great! It would be nice if you could pin posts to your page from the app. Otherwise you CANNOT do it at all if you are mobile. Fix it and you will have five stars!",4,0,0,1,1,43,0,1,0
